problem_name,q_indicator,value
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.4800245257581294
pesa2-simplified-cocome-bytime-3600000,IGD+,0.11363821950354445
pesa2-simplified-cocome-bytime-3600000,IGD,0.03057701093039044
pesa2-simplified-cocome-bytime-3600000,EP,0.25555041532966705
pesa2-simplified-cocome-bytime-3600000,HV,0.3579422498717733
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.5215118141128456
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.4800245257581294
pesa2-simplified-cocome-bytime-3600000,IGD+,0.11363821950354445
pesa2-simplified-cocome-bytime-3600000,IGD,0.03057701093039044
pesa2-simplified-cocome-bytime-3600000,EP,0.25555041532966705
pesa2-simplified-cocome-bytime-3600000,HV,0.3579422498717733
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.5215118141128456
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.4800245257581294
pesa2-simplified-cocome-bytime-3600000,IGD+,0.11363821950354445
pesa2-simplified-cocome-bytime-3600000,IGD,0.03057701093039044
pesa2-simplified-cocome-bytime-3600000,EP,0.25555041532966705
pesa2-simplified-cocome-bytime-3600000,HV,0.3579422498717733
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.5215118141128456
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.4800245257581294
pesa2-simplified-cocome-bytime-3600000,IGD+,0.11363821950354445
pesa2-simplified-cocome-bytime-3600000,IGD,0.03057701093039044
pesa2-simplified-cocome-bytime-3600000,EP,0.25555041532966705
pesa2-simplified-cocome-bytime-3600000,HV,0.3579422498717733
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.5215118141128456
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.4800245257581294
pesa2-simplified-cocome-bytime-3600000,IGD+,0.11363821950354445
pesa2-simplified-cocome-bytime-3600000,IGD,0.03057701093039044
pesa2-simplified-cocome-bytime-3600000,EP,0.25555041532966705
pesa2-simplified-cocome-bytime-3600000,HV,0.3579422498717733
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.5215118141128456
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.4800245257581294
pesa2-simplified-cocome-bytime-3600000,IGD+,0.11363821950354445
pesa2-simplified-cocome-bytime-3600000,IGD,0.03057701093039044
pesa2-simplified-cocome-bytime-3600000,EP,0.25555041532966705
pesa2-simplified-cocome-bytime-3600000,HV,0.3579422498717733
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.5215118141128456
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.8832051106810194
pesa2-simplified-cocome-bytime-3600000,IGD+,1.6996400520505082
pesa2-simplified-cocome-bytime-3600000,IGD,0.25815750485379607
pesa2-simplified-cocome-bytime-3600000,EP,1.7752287643255342
pesa2-simplified-cocome-bytime-3600000,HV,0.0
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.7599170320295103
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.8832051106810194
pesa2-simplified-cocome-bytime-3600000,IGD+,1.6996400520505082
pesa2-simplified-cocome-bytime-3600000,IGD,0.25815750485379607
pesa2-simplified-cocome-bytime-3600000,EP,1.7752287643255342
pesa2-simplified-cocome-bytime-3600000,HV,0.0
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.7599170320295103
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.8832051106810194
pesa2-simplified-cocome-bytime-3600000,IGD+,1.6996400520505082
pesa2-simplified-cocome-bytime-3600000,IGD,0.25815750485379607
pesa2-simplified-cocome-bytime-3600000,EP,1.7752287643255342
pesa2-simplified-cocome-bytime-3600000,HV,0.0
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.7599170320295103
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.8832051106810194
pesa2-simplified-cocome-bytime-3600000,IGD+,1.6996400520505082
pesa2-simplified-cocome-bytime-3600000,IGD,0.25815750485379607
pesa2-simplified-cocome-bytime-3600000,EP,1.7752287643255342
pesa2-simplified-cocome-bytime-3600000,HV,0.0
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.7599170320295103
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.8832051106810194
pesa2-simplified-cocome-bytime-3600000,IGD+,1.6996400520505082
pesa2-simplified-cocome-bytime-3600000,IGD,0.25815750485379607
pesa2-simplified-cocome-bytime-3600000,EP,1.7752287643255342
pesa2-simplified-cocome-bytime-3600000,HV,0.0
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.7599170320295103
pesa2-simplified-cocome-bytime-3600000,SPREAD,0.8832051106810194
pesa2-simplified-cocome-bytime-3600000,IGD+,1.6996400520505082
pesa2-simplified-cocome-bytime-3600000,IGD,0.25815750485379607
pesa2-simplified-cocome-bytime-3600000,EP,1.7752287643255342
pesa2-simplified-cocome-bytime-3600000,HV,0.0
pesa2-simplified-cocome-bytime-3600000,GSPREAD,0.7599170320295103
